source_id,Mass_BH,Mass_BH_lower,Mass_BH_upper,Mass_1,Mass_1_lower,Mass_1_upper,logP,logP_lower,logP_upper,plating
6064863945053704320,3.247897681760361,2.1991215446535115,4.628643282999021,2.0831413132934955,0.9698812519746909,4.296625702743944,2.0535323600673365,1.7200556476813618,2.183866709388151,bronze
6068603418459516544,4.109346592239212,2.725784881257665,6.127534291407195,1.7660737587148454,0.7687057811521267,3.8846195478485788,2.546956617548299,2.1765237805105015,2.66510197374945,bronze
6069933071614886144,7.921763014809074,2.624490451795352,10.238002566999755,1.686009142821377,0.42052260069198527,6.399260882008665,2.4713699830528113,2.131647848246967,2.6013152670598907,bronze
6073149250524271360,4.254319272329046,2.695045716899024,6.332903920934978,1.620823688974717,0.6737764183886449,3.7203973990869046,1.5487817491705362,1.185668621640761,1.671841097939187,bronze
6075323019362683264,3.759930762573384,2.482874717294672,5.472195785537271,1.878871819131379,0.8384932573543331,4.072988809561388,1.472536470286475,1.13051730679007,1.6006008337668272,bronze
6075729662556789376,3.561535674867922,2.3090794871727565,5.250124350587503,1.5372115497591883,0.6620664324660518,3.422653878263,1.7605597593249418,1.4059902756646343,1.883426513148919,bronze
6075963622330510080,3.157316879080186,2.2144050868006286,4.859365576163977,1.2937118064729034,0.5754325341420615,2.771018450167446,2.275618170098476,1.919968390690258,2.398999311736262,bronze
6077982669269864448,11.009268652491198,2.709175518465824,14.359707948437777,1.3168909500319588,0.24161748909927014,6.788054121730625,1.7735378800792503,1.426062431751993,1.8987998096970677,bronze
6079107637159083776,3.1941880218394085,2.1637973985708268,4.672481472589747,1.708647102263405,0.7737274416299935,3.6078625812091962,2.7205451473067193,2.3840634438305743,2.8489792182524667,bronze
6079350358651794816,3.800072412798314,1.7043569862655754,4.893959971948641,1.5668359557653735,0.5327170889745975,4.392343780608958,1.4585322161572742,1.1213729040464158,1.5880854637955981,bronze
6080345515450557952,3.2193920742549302,2.1312703034410125,4.800295996800898,1.3735180276661345,0.5956618355407262,3.021751481265937,1.9030420515007063,1.5248118960027037,2.0206361326183253,bronze
6080432175012323712,3.200975529531757,2.246903271852676,4.810191364733433,1.5860054181982337,0.725413403977951,3.324616312627672,2.808788468968838,2.4553556397346057,2.9332415012933994,bronze
6080888811635284480,4.040365807027512,2.708907504616291,6.123236627666626,1.5689059926624618,0.6799660429408616,3.4742491316182322,1.5958040439037218,1.2608683149191156,1.7267063877658095,bronze
6080904483970404864,3.180141506980545,1.5535865756101022,4.0537661648706536,1.6526527136049451,0.6214585362574422,4.231151978389663,1.7604090805114074,1.404433616020193,1.8861865823010917,bronze
6081615588818502400,3.16588805145453,2.093918713653844,4.664905641220845,1.4764566942380253,0.6497658644828761,3.224949975946415,1.3135938057303878,0.9518613181988423,1.4344636688961934,bronze
6081860333236604928,4.024904077614371,2.7890393043235844,5.948994290948977,2.1541271022119224,0.9909782329614666,4.508602529732441,1.6089679266143462,1.2635228052000524,1.7356970882430687,bronze
6082460597864355072,9.51249288335528,2.9963097707229687,12.502713455421691,1.6272995170007236,0.37980469128590677,6.612953357559471,1.3180919277515988,0.9853423876808975,1.448018448836805,bronze
6082795609615795584,4.160027736281807,2.808722295801501,6.193466296631872,1.880470317721909,0.8371170795013644,4.07039125512259,1.7732700469565477,1.4096532036738596,1.892475611742003,bronze
6082903529252439040,6.217256456339867,2.4560337186329377,8.058572658997997,1.7771221591216657,0.5297748998046786,5.703467619743416,1.3904916525849642,1.03202817504848,1.5128404884283706,bronze
6084749751016444928,5.095479512012277,2.2015014454783666,6.6289843686106655,1.7945723285379518,0.5806936995188643,5.26505793003299,1.7041052578644784,1.3292994002527392,1.8221822671357846,bronze
6086254123440795136,3.150776438251688,2.2299691711793432,4.790137737568447,1.4631286142935929,0.6663663794539656,3.074760987200094,1.2714136631576018,0.8992469007703853,1.389917925440632,bronze
6091113926173394816,4.60203168537851,2.9155516803008643,6.921301188230252,1.6180857315908843,0.6651265329330311,3.748333995439439,1.7361324746813314,1.3742665844252975,1.8567972838007667,bronze
6092945265869663872,3.73695917934301,2.592877770029711,5.772705171354194,1.3717024379033755,0.6038812979955437,2.993272433083883,1.1363803411007207,0.8019335936880482,1.26549202527201,bronze
6093791340066912128,4.802357590479976,2.957185411165145,7.326660355204821,1.419794762885932,0.559913135444095,3.4369693922290425,2.619709088198055,2.265740652837486,2.7446033090840523,bronze
6093850919854474624,3.669288069358768,1.3565662793563462,4.725675708170157,0.9637687677639317,0.26983645845380627,3.2745107793448702,1.0699146574727254,0.7081286391457579,1.189692759193284,bronze
6094201389185146368,4.934587005318575,2.9465941075763893,7.722904371383072,0.9962172615061572,0.3695563985119393,2.5386416936655154,1.1842828973481985,0.8362426678427914,1.3101888592322823,bronze
6095201502389789440,3.2404118175864074,2.180915421350438,4.704931623505337,1.8047343488288465,0.8203827382266177,3.8180841801681624,2.1773674673823664,1.8285872108851606,2.302754046483785,bronze
6095907281478893312,3.518282978758544,2.3012706024031084,5.092143910583469,1.8404770183997454,0.8140358663686275,3.9857448980444183,2.248372500174979,1.8907147705521978,2.3720618726918894,bronze
6096765660758932224,3.4528806305016766,2.271137033242617,5.056392239035972,1.698560739550646,0.7470545244591018,3.70294391752557,2.511827840644702,2.1602500242096885,2.638826736124185,bronze
6097217864977817600,3.834575895894354,2.515366946972098,5.722832098415877,1.5847126132035243,0.6842323758242107,3.5417909916358545,2.413491160272565,2.0799465321357973,2.5440703700221214,bronze
6098433959199406464,3.4114221300462906,2.3878329063042307,5.1350962209604605,1.6373789550309463,0.7461233656693688,3.450642336866812,1.8503957962162096,1.488149890689125,1.9719052379322943,bronze
6099154345470790656,3.7111836171455934,2.537947399706032,5.573857601330777,1.7107535425511111,0.7633572982450493,3.6819201614462327,1.6990413915277063,1.3517141579840681,1.8265786370344907,bronze
6099541339207060864,3.8161082029506233,1.5848598408569183,4.825140950576162,1.485772979926848,0.47599877598660645,4.412087563010508,1.873844569764747,1.528749636139909,2.0023396486848135,bronze
6099596525243651072,3.5053243870154747,2.457660746003788,5.441876418715942,1.312376235058259,0.5797009407739098,2.842218679291203,2.1261208088985066,1.774291109610058,2.252821295830519,bronze
6103661209272226176,3.47042351637572,2.3990328347440544,5.155283260794586,1.7703701535635272,0.8090484443625906,3.7360029361009737,1.3572455179991356,0.9978986372731204,1.4790619120575306,bronze
6108341662774759552,3.2189231594657297,1.653884630115014,4.104485888745017,1.9096316469092303,0.754464745148321,4.646715274407204,2.1232628730721457,1.7722897345894375,2.248201734959869,bronze
6112350310373414912,3.0775806412655373,1.9516030990341573,4.605783486200896,1.1152718869278397,0.46239673251945657,2.57536503432815,0.9666620853989898,0.5882315667522049,1.082720830285587,bronze
6116398643465292672,4.429060453045514,2.7140367642646552,6.837483333541772,1.112894042048108,0.4312557874170401,2.737133910550602,1.2577796664371867,0.9041080674874838,1.383637877320544,bronze
6117671774852224384,4.387529212169882,2.6920917542355065,6.745464372509842,1.1197278023520156,0.435790340563696,2.736034628762889,2.034396529991994,1.6665663411057254,2.1518305224007013,bronze
6118806947585083904,4.192731496453994,2.616117410351381,6.401584463670226,1.2287414042496427,0.4877335557278669,2.9204053388091213,2.4945572080873983,2.1364991801447206,2.615631710512641,bronze
6125581627150331520,6.52520191290631,2.1728964845187217,8.490585359598688,1.3581651003464372,0.3401205312685292,5.193140100957047,1.2746799126776633,0.9167990038757787,1.3979013258923771,bronze
6126249168139572480,5.8551550839751405,2.359069920519059,7.562026182140197,1.8484688063244443,0.5629446095884114,5.784427632065854,1.6884492908867845,1.3349179137268021,1.8126551200295675,bronze
6126520472637415296,3.635439014126879,2.373997127536408,5.3357757766740805,1.6351844052444935,0.7128713439732536,3.601189052222769,1.3252666788209033,0.9777169639482193,1.450950263100567,bronze
6127313667194473472,3.9718859119786942,2.6993864260812432,5.866101213268339,2.006626357385357,0.9033239574909439,4.265918098045911,2.4940957518344806,2.1365333196660257,2.6160448293271052,bronze
6127781475034369152,4.137979956467993,2.75943075540006,6.281244408683461,1.5655628796067977,0.6700746676534316,3.4719669606929973,1.281448313849277,0.9115675661296369,1.3994513509970041,bronze
6128128886347369088,3.814934723423383,1.6665900222411862,4.895046091460998,1.443840553451328,0.48128539620392446,4.152012956055941,1.6296966248119997,1.285196882533812,1.7559714713353831,bronze
6131277367949193728,5.190908818612887,1.9053898987843696,6.668161487460738,1.349893609265265,0.3763415631375027,4.6092120134611285,1.2231705721935295,0.867400491122939,1.34469484935111,bronze
6135779700564084096,3.5555384056450743,2.552497649498745,5.5508335326918194,1.395900710158343,0.6255770785878191,2.958465658149382,1.7664595813853452,1.420621667500488,1.8915829793441556,bronze
6143347295501291648,3.883102918133554,2.640581971563027,5.81784821957256,1.7218335510795189,0.764872934316124,3.712912882744965,2.5044507966659766,2.167895308671696,2.633562996339464,bronze
6143538812385214080,4.281107680238176,1.774524377100482,5.481155866967039,1.5134180125576766,0.47731238195977,4.553895552944733,1.8687871650456,1.5217930995036206,1.9968599125022752,bronze
6143654746441154176,3.776058462032138,2.653628904053991,5.86436884065072,1.401739099240597,0.6214075451785407,3.034860263235017,1.623805671610837,1.263743658546777,1.7457061417966118,bronze
